咪咕频道,#genre# 
咪视通-3,http://www.douzhicloud.site:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪视通-4,http://www.douzhicloud.site:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪视通-5,http://www.douzhicloud.site:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪视通-6,http://www.douzhicloud.site:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪视通-7,http://www.douzhicloud.site:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪视通-8,http://www.douzhicloud.site:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪视通-9,http://www.douzhicloud.site:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪视通-10,http://www.douzhicloud.site:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪视通-11,http://www.douzhicloud.site:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪视通-12,http://www.douzhicloud.site:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪视通-13,http://www.douzhicloud.site:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪视通-14,http://www.douzhicloud.site:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪视通-15,http://www.douzhicloud.site:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪视通-16,http://www.douzhicloud.site:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪视通-17,http://www.douzhicloud.site:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪视通-18,http://www.douzhicloud.site:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪视通-19,http://www.douzhicloud.site:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪视通-20,http://www.douzhicloud.site:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪视通-21,http://www.douzhicloud.site:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪视通-22,http://www.douzhicloud.site:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪视通-23,http://www.douzhicloud.site:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪视通-24,http://www.douzhicloud.site:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪视通-25,http://www.douzhicloud.site:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪视通-26,http://www.douzhicloud.site:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪视通-27,http://www.douzhicloud.site:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪视通-28,http://www.douzhicloud.site:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪视通-29,http://www.douzhicloud.site:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪视通-30,http://www.douzhicloud.site:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪视通-31,http://www.douzhicloud.site:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪视通-32,http://www.douzhicloud.site:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪视通-33,http://www.douzhicloud.site:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪视通-34,http://www.douzhicloud.site:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪视通-35,http://www.douzhicloud.site:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪视通-36,http://www.douzhicloud.site:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪视通-37,http://www.douzhicloud.site:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪视通-38,http://www.douzhicloud.site:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪视通-39,http://www.douzhicloud.site:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪视通-40,http://www.douzhicloud.site:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪视通-41,http://www.douzhicloud.site:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪视通-42,http://www.douzhicloud.site:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪视通-43,http://www.douzhicloud.site:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪视通-44,http://www.douzhicloud.site:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪视通-45,http://www.douzhicloud.site:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪咕体育2,#genre#,HOST=base-v4-free-mghy.e.cdn.chinamobile.com
咪咕1-4K,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=toShengfen&mode=1
咪咕2-4K,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015686&livemode=1&stbId=toShengfen&mode=1
咪咕直播1,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=toShengfen&mode=1
咪咕直播2,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=toShengfen&mode=1
咪咕直播3,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=toShengfen&mode=1
咪咕直播4,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=toShengfen&mode=1
咪咕直播5,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=toShengfen&mode=1
咪咕直播6,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=toShengfen&mode=1
咪咕直播7,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=toShengfen&mode=1
咪咕直播8,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=toShengfen&mode=1
咪咕直播9,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=toShengfen&mode=1
咪咕直播10,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=toShengfen&mode=1
咪咕直播11,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=toShengfen&mode=1
咪咕直播12,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=toShengfen&mode=1
咪咕直播13,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=toShengfen&mode=1
咪咕直播14,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=toShengfen&mode=1
咪咕直播15,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=toShengfen&mode=1
咪咕直播16,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=toShengfen&mode=1
咪咕直播17,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=toShengfen&mode=1
咪咕直播18,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=toShengfen&mode=1
咪咕直播19,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=toShengfen&mode=1
咪咕直播20,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=toShengfen&mode=1
咪咕直播21,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=toShengfen&mode=1
咪咕直播22,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=toShengfen&mode=1
咪咕直播23,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=toShengfen&mode=1
咪咕直播24,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=toShengfen&mode=1
咪咕直播25,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=toShengfen&mode=1
咪咕直播26,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=toShengfen&mode=1
咪咕直播27,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=toShengfen&mode=1
咪咕直播28,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=toShengfen&mode=1
咪咕直播29,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=toShengfen&mode=1
咪咕直播30,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=toShengfen&mode=1
咪咕直播31,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=toShengfen&mode=1
咪咕直播32,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=toShengfen&mode=1
咪咕直播33,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=toShengfen&mode=1
咪咕直播34,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=toShengfen&mode=1
咪咕直播35,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=toShengfen&mode=1
咪咕直播36,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=toShengfen&mode=1
咪咕直播37,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=toShengfen&mode=1
咪咕直播38,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=toShengfen&mode=1
睛彩广场舞39,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=toShengfen&mode=1
睛彩广场舞40,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=toShengfen&mode=1
睛彩青少41,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=toShengfen&mode=1
睛彩竞技42,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=toShengfen&mode=1
睛彩篮球43,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=toShengfen&mode=1
睛彩竞技44,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=toShengfen&mode=1
睛彩篮球45,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=toShengfen&mode=1
睛彩青少,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000031315&livemode=1&stbId=toShengfen&mode=1
咪咕标清,#genre#

CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
CCTV3,http://8.138.7.223/tv/migu3.php?id=cctv3
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4a
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4o
CCTV5,http://8.138.7.223/tv/migu3.php?id=cctv5
CCTV5+,http://8.138.7.223/tv/migu3.php?id=cctv5p
CCTV6,http://8.138.7.223/tv/migu3.php?id=cctv6
CCTV7,http://8.138.7.223/tv/migu3.php?id=cctv7
CCTV8,http://8.138.7.223/tv/migu3.php?id=cctv8
CCTV9,http://8.138.7.223/tv/migu3.php?id=cctv9
CCTV10,http://8.138.7.223/tv/migu3.php?id=cctv10
CCTV11,http://8.138.7.223/tv/migu3.php?id=cctv11
CCTV12,http://8.138.7.223/tv/migu3.php?id=cctv12
CCTV13,http://8.138.7.223/tv/migu3.php?id=cctv13
CCTV14,http://8.138.7.223/tv/migu3.php?id=cctv14
CCTV15,http://8.138.7.223/tv/migu3.php?id=cctv15
CCTV17,http://8.138.7.223/tv/migu3.php?id=cctv17

CCTV发现之旅,http://8.138.7.223/tv/migu3.php?id=fxzl
CCTV老故事,http://8.138.7.223/tv/migu3.php?id=lgs
CCTV中学生,http://8.138.7.223/tv/migu3.php?id=zxs
CGTN,http://8.138.7.223/tv/migu3.php?id=cgtn
CGTN纪录,http://8.138.7.223/tv/migu3.php?id=cgtnjl
CCTV西班牙语,http://8.138.7.223/tv/migu3.php?id=cgtne
CCTV法语,http://8.138.7.223/tv/migu3.php?id=cgtnf
CCTV阿拉伯语,http://8.138.7.223/tv/migu3.php?id=cgtna
CCTV俄语,http://8.138.7.223/tv/migu3.php?id=cgtnr
东方卫视,http://8.138.7.223/tv/migu3.php?id=dfws
重庆卫视,http://8.138.7.223/tv/migu3.php?id=cqws
吉林卫视,http://8.138.7.223/tv/migu3.php?id=jlws
辽宁卫视,http://8.138.7.223/tv/migu3.php?id=lnws
内蒙古卫视,http://8.138.7.223/tv/migu3.php?id=nmws
宁夏卫视,http://8.138.7.223/tv/migu3.php?id=nxws
甘肃卫视,http://8.138.7.223/tv/migu3.php?id=gsws
青海卫视,http://8.138.7.223/tv/migu3.php?id=qhws
陕西卫视,http://8.138.7.223/tv/migu3.php?id=sxws
山东卫视,http://8.138.7.223/tv/migu3.php?id=sdws
河南卫视,http://8.138.7.223/tv/migu3.php?id=hnws
湖北卫视,http://8.138.7.223/tv/migu3.php?id=hubws
湖南卫视,http://8.138.7.223/tv/migu3.php?id=hunws
江西卫视,http://8.138.7.223/tv/migu3.php?id=jxws
江苏卫视,http://8.138.7.223/tv/migu3.php?id=jsws
东南卫视x,http://8.138.7.223/tv/migu3.php?id=dnws
海峡卫视,http://8.138.7.223/tv/migu3.php?id=hxws
广东卫视,http://8.138.7.223/tv/migu3.php?id=gdws
大湾区卫视,http://8.138.7.223/tv/migu3.php?id=dwqws
广西卫视,http://8.138.7.223/tv/migu3.php?id=gxws
云南卫视,http://8.138.7.223/tv/migu3.php?id=ynws
贵州卫视,http://8.138.7.223/tv/migu3.php?id=gzws
新疆卫视,http://8.138.7.223/tv/migu3.php?id=xjws
西藏卫视,http://8.138.7.223/tv/migu3.php?id=xzws
海南卫视,http://8.138.7.223/tv/migu3.php?id=hinws
四海钓鱼,http://8.138.7.223/tv/migu3.php?id=shdy
CHC动作电影,http://8.138.7.223/tv/migu3.php?id=chcdzdy
CHC家庭影院,http://8.138.7.223/tv/migu3.php?id=chcjtdy

东方影视,http://8.138.7.223/tv/migu3.php?id=dfys
上海新闻综合,http://8.138.7.223/tv/migu3.php?id=shxwzh
上海第一财经,http://8.138.7.223/tv/migu3.php?id=dycj
上视纪实人文,http://8.138.7.223/tv/migu3.php?id=shjsrw
上海外语,http://8.138.7.223/tv/migu3.php?id=shics
法治天地,http://8.138.7.223/tv/migu3.php?id=fztd
劲爆体育,http://8.138.7.223/tv/migu3.php?id=jbty
魅力足球,http://8.138.7.223/tv/migu3.php?id=mlzq
乐游,http://8.138.7.223/tv/migu3.php?id=ly
欢笑剧场,http://8.138.7.223/tv/migu3.php?id=hxjc
七彩戏剧,http://8.138.7.223/tv/migu3.php?id=qcxj
游戏风云,http://8.138.7.223/tv/migu3.php?id=yxfy
临洮电视台,http://8.138.7.223/tv/migu3.php?id=lttv
江苏城市,http://8.138.7.223/tv/migu3.php?id=jscs
江苏综艺,http://8.138.7.223/tv/migu3.php?id=jszy
江苏影视,http://8.138.7.223/tv/migu3.php?id=jsys
江苏公共新闻,http://8.138.7.223/tv/migu3.php?id=jsggxw
江苏国际,http://8.138.7.223/tv/migu3.php?id=jsgj
江苏教育,http://8.138.7.223/tv/migu3.php?id=jsjy
江苏体育休闲,http://8.138.7.223/tv/migu3.php?id=jstyxx
优漫卡通,http://8.138.7.223/tv/migu3.php?id=ymkt
南京新闻综合,http://8.138.7.223/tv/migu3.php?id=njxwzh
南京教科,http://8.138.7.223/tv/migu3.php?id=njkj
南京十八,http://8.138.7.223/tv/migu3.php?id=njsb
淮安新闻综合,http://8.138.7.223/tv/migu3.php?id=haxwzh
连云港新闻综合,http://8.138.7.223/tv/migu3.php?id=lygxwzh
苏州新闻综合,http://8.138.7.223/tv/migu3.php?id=szxwzh
泰州新闻综合,http://8.138.7.223/tv/migu3.php?id=tzxwzh
宿迁新闻综合,http://8.138.7.223/tv/migu3.php?id=sqxwzh
徐州新闻综合,http://8.138.7.223/tv/migu3.php?id=xzxwzh
广东影视,http://8.138.7.223/tv/migu3.php?id=gdys
高清大片,http://8.138.7.223/tv/migu3.php?id=gqdp


经典深圳旁边电影,http://8.138.7.223/tv/migu3.php?id=jdxgdy
军事迷必看大片,http://8.138.7.223/tv/migu3.php?id=jsdp
历届春晚回顾,http://8.138.7.223/tv/migu3.php?id=ljcwhg
咪咕24小时体育台,http://8.138.7.223/tv/migu3.php?id=mg24hty
玫瑰轮播台,http://8.138.7.223/tv/migu3.php?id=mglbt
欧洲足球风云,http://8.138.7.223/tv/migu3.php?id=ozzqfy
全民乒乓,http://8.138.7.223/tv/migu3.php?id=qmpp
热剧联播,http://8.138.7.223/tv/migu3.php?id=rjlb
赛事最经典,http://8.138.7.223/tv/migu3.php?id=sszjd
体坛名栏汇,http://8.138.7.223/tv/migu3.php?id=ttmlh
新片放映厅,http://8.138.7.223/tv/migu3.php?id=xpfyt

熊猫1,http://8.138.7.223/tv/migu3.php?id=xm1
熊猫2,http://8.138.7.223/tv/migu3.php?id=xm2
熊猫3,http://8.138.7.223/tv/migu3.php?id=xm3
熊猫4,http://8.138.7.223/tv/migu3.php?id=xm4
熊猫5,http://8.138.7.223/tv/migu3.php?id=xm5
熊猫6,http://8.138.7.223/tv/migu3.php?id=xm6
熊猫7,http://8.138.7.223/tv/migu3.php?id=xm7
熊猫8,http://8.138.7.223/tv/migu3.php?id=xm8

CCTV1,http://bailudz.top:1236/111/hahahaha.php?id=cctv1
CCTV2,http://bailudz.top:1236/111/hahahaha.php?id=cctv2
CCTV3,http://bailudz.top:1236/111/hahahaha.php?id=cctv3
CCTV4,http://bailudz.top:1236/111/hahahaha.php?id=cctv4
CCTV5,http://bailudz.top:1236/111/hahahaha.php?id=cctv5
CCTV5+,http://bailudz.top:1236/111/hahahaha.php?id=cctv5p
CCTV6,http://bailudz.top:1236/111/hahahaha.php?id=cctv6
CCTV7,http://bailudz.top:1236/111/hahahaha.php?id=cctv7
CCTV8,http://bailudz.top:1236/111/hahahaha.php?id=cctv8
CCTV9,http://bailudz.top:1236/111/hahahaha.php?id=cctv9
CCTV10,http://bailudz.top:1236/111/hahahaha.php?id=cctv10
CCTV11,http://bailudz.top:1236/111/hahahaha.php?id=cctv11
CCTV12,http://bailudz.top:1236/111/hahahaha.php?id=cctv12
CCTV13,http://bailudz.top:1236/111/hahahaha.php?id=cctv13
CCTV14,http://bailudz.top:1236/111/hahahaha.php?id=cctv14
CCTV15,http://bailudz.top:1236/111/hahahaha.php?id=cctv15
CCTV17,http://bailudz.top:1236/111/hahahaha.php?id=cctv17
东方卫视,http://bailudz.top:1236/111/hahahaha.php?id=dfws
吉林卫视,http://bailudz.top:1236/111/hahahaha.php?id=jlws
辽宁卫视,http://bailudz.top:1236/111/hahahaha.php?id=lnws
青海卫视,http://bailudz.top:1236/111/hahahaha.php?id=qhws
陕西卫视,http://bailudz.top:1236/111/hahahaha.php?id=sxws
山东卫视,http://bailudz.top:1236/111/hahahaha.php?id=sdws
河南卫视,http://bailudz.top:1236/111/hahahaha.php?id=hnws
湖北卫视,http://bailudz.top:1236/111/hahahaha.php?id=hubws
江西卫视,http://bailudz.top:1236/111/hahahaha.php?id=jxws
江苏卫视,http://bailudz.top:1236/111/hahahaha.php?id=jsws
东南卫视,http://bailudz.top:1236/111/hahahaha.php?id=dnws
海峡卫视,http://bailudz.top:1236/111/hahahaha.php?id=hxws
广东卫视,http://bailudz.top:1236/111/hahahaha.php?id=gdws
大湾区卫视,http://bailudz.top:1236/111/hahahaha.php?id=dwqws
海南卫视,http://bailudz.top:1236/111/hahahaha.php?id=hinws

🐼

全国中央电视,#genre#

CCTV1,http://39.134.64.87:6610/PLTV/88888888/224/3221226016/index.m3u8?IASHttpSessionId=
CCTV1,http://39.134.64.87:6610/PLTV/88888888/224/3221226559/index.m3u8?IASHttpSessionId=
CCTV2,http://39.134.64.87:6610/PLTV/88888888/224/3221225588/index.m3u8?IASHttpSessionId=
CCTV3,http://39.134.64.87:6610/PLTV/88888888/224/3221226021/index.m3u8?IASHttpSessionId=
CCTV4,http://39.134.64.87:6610/PLTV/88888888/224/3221226428/index.m3u8?IASHttpSessionId=
CCTV5,http://39.134.64.87:6610/PLTV/88888888/224/3221226019/index.m3u8?IASHttpSessionId=
CCTV6,http://39.134.64.87:6610/PLTV/88888888/224/3221226010/index.m3u8?IASHttpSessionId=
CCTV7,http://39.134.64.87:6610/PLTV/88888888/224/3221225733/index.m3u8?IASHttpSessionId=
CCTV8,http://39.134.64.87:6610/PLTV/88888888/224/3221226008/index.m3u8?IASHttpSessionId=
CCTV9,http://39.134.64.87:6610/PLTV/88888888/224/3221225734/index.m3u8?IASHttpSessionId=
CCTV10,http://39.134.64.87:6610/PLTV/88888888/224/3221226473/index.m3u8?IASHttpSessionId=
CCTV10,http://39.134.64.87:6610/PLTV/88888888/224/3221225730/index.m3u8?IASHttpSessionId=
CCTV11,http://39.134.64.87:6610/PLTV/88888888/224/3221226565/index.m3u8?IASHttpSessionId=
CCTV11,http://39.134.64.87:6610/PLTV/88888888/224/3221225597/index.m3u8?IASHttpSessionId=
CCTV12,http://39.134.64.87:6610/PLTV/88888888/224/3221225731/index.m3u8?IASHttpSessionId=
CCTV12,http://39.134.64.87:6610/PLTV/88888888/224/3221226568/index.m3u8?IASHttpSessionId=
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226011/index.m3u8?IASHttpSessionId=
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226537/index.m3u8?IASHttpSessionId=
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226571/index.m3u8?IASHttpSessionId=
CCTV14,http://39.134.64.87:6610/PLTV/88888888/224/3221226591/index.m3u8?IASHttpSessionId=
CCTV14,http://39.134.64.87:6610/PLTV/88888888/224/3221225732/index.m3u8?IASHttpSessionId=
CCTV15,http://39.134.64.87:6610/PLTV/88888888/224/3221226476/index.m3u8?IASHttpSessionId=
CCTV15,http://39.134.64.87:6610/PLTV/88888888/224/3221225601/index.m3u8?IASHttpSessionId=
CCTV16,http://39.134.64.87:6610/PLTV/88888888/224/3221226100/index.m3u8?IASHttpSessionId=
CCTV17,http://39.134.64.87:6610/PLTV/88888888/224/3221225765/index.m3u8?IASHttpSessionId=
CETV1,http://39.134.64.87:6610/PLTV/88888888/224/3221225652/index.m3u8?IASHttpSessionId=
CETV2,http://39.134.64.87:6610/PLTV/88888888/224/3221226425/index.m3u8?IASHttpSessionId=
CETV4,http://39.134.64.87:6610/PLTV/88888888/224/3221225783/index.m3u8?IASHttpSessionId=

CCTV1,http://60.29.124.66:6080/hls/12/index.m3u8
CCTV2,http://60.29.124.66:6080/hls/13/index.m3u8
CCTV3,http://60.29.124.66:6080/hls/14/index.m3u8
CCTV4,http://60.29.124.66:6080/hls/15/index.m3u8
CCTV5,http://60.29.124.66:6080/hls/16/index.m3u8
CCTV6,http://60.29.124.66:6080/hls/17/index.m3u8
CCTV7,http://60.29.124.66:6080/hls/18/index.m3u8
CCTV8,http://60.29.124.66:6080/hls/19/index.m3u8
CCTV9,http://60.29.124.66:6080/hls/20/index.m3u8
CCTV10,http://60.29.124.66:6080/hls/21/index.m3u8
CCTV11,http://60.29.124.66:6080/hls/22/index.m3u8
CCTV13,http://60.29.124.66:6080/hls/23/index.m3u8
CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8
CCTV15,http://60.29.124.66:6080/hls/26/index.m3u8

//中国教育电视台

CETV1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8|回看
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8|回看

CETV早期教育

全国卫视,#genre#

北京卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226450/index.m3u8?IASHttpSessionId=、
湖南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226307/index.m3u8?IASHttpSessionId=
东方卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226345/index.m3u8?IASHttpSessionId=
江苏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226310/index.m3u8?IASHttpSessionId=
浙江卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226339/index.m3u8?IASHttpSessionId=
安徽卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226391/index.m3u8?IASHttpSessionId=
吉林卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226397/index.m3u8?IASHttpSessionId=
辽宁卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226546/index.m3u8?IASHttpSessionId=
黑龙江卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226327/index.m3u8?IASHttpSessionId=
河北卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226406/index.m3u8?IASHttpSessionId=
山东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226456/index.m3u8?IASHttpSessionId=
天津卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226459/index.m3u8?IASHttpSessionId=
河南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226480/index.m3u8?IASHttpSessionId=
